connector_name,connector_url,type,name,description,attributes
Salesforce,https://www.workato.com/integrations/salesforce,trigger,Monitor changes in a record,Monitor changes in a record in Salesforce,"{""badge"": ""Real-time""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,New record,New record in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,trigger,New record,New record in Salesforce,"{""badge"": ""Real-time""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,New Outbound message,New Outbound message in Salesforce,"{""badge"": ""Real-time""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,New platform event,New  event in Salesforce,"{""badge"": ""Real-time""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,New PushTopic event,New PushTopic event in Salesforce,"{""badge"": ""Real-time""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,Export new records,Export new records in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,trigger,Export new/updated records,Export new/updated records in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,trigger,Scheduled record search using SOQL query WHERE clause,Scheduled  record search using SOQL query WHERE clause in Salesforce,"{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,Scheduled records search using SOQL query,Scheduled records search using SOQL query in Salesforce,"{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,New records,"        New  records 
        in Salesforce
","{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,New/updated records,"        New/updated  records 
        in Salesforce
","{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,Threshold met for new records created,"        Threshold met for new records
        created in Salesforce
","{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,trigger,Deleted record,Record deleted in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,trigger,New/updated record,New/updated record in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,trigger,New/updated record,New/updated record in Salesforce,"{""badge"": ""Real-time""}"
Salesforce,https://www.workato.com/integrations/salesforce,action,Custom action,Custom action in Salesforce (Custom),{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Approve record in approval process,Approve a record in approval process in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Create records in batches,Create records in batches in Salesforce,"{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,action,Update records in batches,Update records in batches in Salesforce,"{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,action,Create record,Create record in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Publish platform event,Publish platform event in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Delete record,Delete record in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Download attachment,Download attachment from Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Download file,Download file from Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Get record details by ID,Get details of specific record in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Get related list by parent record ID,Get list of related records in Salesforce,"{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,action,Get report by ID,Get report details in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Get object schema,Get object schema in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Create records in bulk from CSV file,Create records in bulk in Salesforce from CSV file,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Create records in bulk from CSV file (API 1.0),Create records in bulk in Salesforce from CSV file,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Reject record in approval process,Reject a record in approval process in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Retry bulk job for failed records from CSV file,Retry objects bulk job in Salesforce from CSV file,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Search records,Search for records in Salesforce,"{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,action,Search records using SOQL query WHERE clause,Search records using SOQL query WHERE clause in Salesforce,"{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,action,Search records in bulk using SOQL query (API 1.0),Search records in bulk using SOQL query (API 1.0) in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Search records in bulk using SOQL query (API 2.0),Search records in bulk using SOQL query (API 2.0) in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Search records using SOQL query,Search for records using SOQL query in Salesforce,"{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,action,Submit record for approval,Submit a record for approval in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Update records in bulk from CSV file,Update records in bulk in Salesforce from CSV file,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Update records in bulk from CSV file (API 1.0),Update records in bulk in Salesforce from CSV file,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Update record,Update record in Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Upload file,Upload file to Salesforce,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Upsert records in bulk from CSV file,Upsert records in bulk in Salesforce from CSV file,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Upsert records in bulk from CSV file (API 1.0),Upsert records in bulk in Salesforce from CSV file,{}
Salesforce,https://www.workato.com/integrations/salesforce,action,Upsert records in batches,Upsert records in batches in Salesforce,"{""badge"": ""Batch""}"
Salesforce,https://www.workato.com/integrations/salesforce,action,Upsert record,Upsert record in Salesforce,{}
Slack,https://www.workato.com/integrations/slack,trigger,Button click,New button click in Slack,"{""badge"": ""Real-time""}"
Slack,https://www.workato.com/integrations/slack,trigger,New event,New event in Slack,"{""badge"": ""Real-time""}"
Slack,https://www.workato.com/integrations/slack,action,Custom action,Custom action in Slack (Custom),{}
Slack,https://www.workato.com/integrations/slack,action,Archive conversation,Archive conversation in Slack,{}
Slack,https://www.workato.com/integrations/slack,action,Create conversation (channels and groups),Create conversation in Slack,{}
Slack,https://www.workato.com/integrations/slack,action,Get user info,Get user info by email or user ID,{}
Slack,https://www.workato.com/integrations/slack,action,Invite users to conversation,Invite users to conversation in Slack,{}
Slack,https://www.workato.com/integrations/slack,action,Respond to button click,Respond to button click in Slack,{}
Slack,https://www.workato.com/integrations/slack,action,Post message,Post message in Slack,{}
Slack,https://www.workato.com/integrations/slack,action,Set conversation purpose,Set conversation purpose in Slack,{}
Slack,https://www.workato.com/integrations/slack,action,Set conversation topic,Set conversation topic in Slack,{}
Slack,https://www.workato.com/integrations/slack,action,Unarchive conversation,Unarchive conversation in Slack,{}
Marketo,https://www.workato.com/integrations/marketo,trigger,Export new leads in Marketo,"          Export new  leads  in Marketo
",{}
Marketo,https://www.workato.com/integrations/marketo,trigger,Export new/updated leads in Marketo,"          Export new/updated  leads  in Marketo
",{}
Marketo,https://www.workato.com/integrations/marketo,trigger,Monitor leads added to list,Monitor leads added to list in Marketo,"{""badge"": ""Batch""}"
Marketo,https://www.workato.com/integrations/marketo,trigger,New lead activity,New lead activity in Marketo,"{""badge"": ""Batch""}"
Marketo,https://www.workato.com/integrations/marketo,trigger,New lead in list,New lead in list in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,trigger,New Marketo Self Service Flow Step,New Marketo Self Service Flow Step in Marketo,"{""badge"": ""Real-time""}"
Marketo,https://www.workato.com/integrations/marketo,trigger,New/updated lead,New/updated lead in Marketo,"{""badge"": ""Batch""}"
Marketo,https://www.workato.com/integrations/marketo,trigger,New/updated lead,New/updated lead in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Custom action,Custom action in Marketo (Custom),{}
Marketo,https://www.workato.com/integrations/marketo,action,Activate smart campaign,Activate smart campaign in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Add custom activity,Add custom activity in Marketo,"{""badge"": ""Batch""}"
Marketo,https://www.workato.com/integrations/marketo,action,Add leads to lead list,Add leads to lead list in Marketo,"{""badge"": ""Batch""}"
Marketo,https://www.workato.com/integrations/marketo,action,Bulk export objects to file,Export objects in bulk in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Bulk import objects from file,Bulk import objects to Marketo from file,{}
Marketo,https://www.workato.com/integrations/marketo,action,Change lead program status,Change lead program status in Marketo,"{""badge"": ""Batch""}"
Marketo,https://www.workato.com/integrations/marketo,action,Clone object,Clone object in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Create object,Create object in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Get objects,Get objects in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Remove leads from lead list,Remove leads from lead list in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Return data to Marketo Self Service Flow Step,Return data to Marketo Self Service Flow Step in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Schedule campaign or smart campaign,Schedule campaign or smart campaign in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Search objects,Search object in Marketo,"{""badge"": ""Batch""}"
Marketo,https://www.workato.com/integrations/marketo,action,Submit form,Submit form in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Trigger campaign or smart campaign for specific leads,Trigger campaign or smart campaign in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Update object,Update object in Marketo,{}
Marketo,https://www.workato.com/integrations/marketo,action,Upsert custom objects,Upsert custom objects in Marketo,"{""badge"": ""Batch""}"
Marketo,https://www.workato.com/integrations/marketo,action,Create/update/upsert leads,Create/update/upsert leads in Marketo,"{""badge"": ""Batch""}"
Marketo,https://www.workato.com/integrations/marketo,action,Upsert object,"        Upsert object in Marketo
",{}
Marketo,https://www.workato.com/integrations/marketo,action,Upsert tokens,Upsert tokens in Marketo,{}
Box,https://www.workato.com/integrations/box,trigger,New CSV file in folder,New CSV file in Box,"{""badge"": ""Batch""}"
Box,https://www.workato.com/integrations/box,trigger,New event in folder,New event in folder,"{""badge"": ""Real-time""}"
Box,https://www.workato.com/integrations/box,trigger,New/updated file in folder,New/updated file in Box,{}
Box,https://www.workato.com/integrations/box,trigger,New line in CSV file,New line in CSV file in Box,{}
Box,https://www.workato.com/integrations/box,trigger,New/updated CSV file in folder,New/updated CSV file in Box,"{""badge"": ""Batch""}"
Box,https://www.workato.com/integrations/box,trigger,New/updated file metadata in folder,New/updated file metadata in Box,{}
Box,https://www.workato.com/integrations/box,trigger,New/updated folder in folder,New/updated folder in Box,{}
Box,https://www.workato.com/integrations/box,trigger,New/updated sign event in folder,New/updated sign event in Box,{}
Box,https://www.workato.com/integrations/box,action,Custom action,Custom action in Box (Custom),{}
Box,https://www.workato.com/integrations/box,action,Add comment to file,Add comment to file in Box,{}
Box,https://www.workato.com/integrations/box,action,Cancel sign request,Cancel sign request in Box,{}
Box,https://www.workato.com/integrations/box,action,Copy file or folder,Copy file or folder in Box,{}
Box,https://www.workato.com/integrations/box,action,Create collaboration,Create collaboration in Box,{}
Box,https://www.workato.com/integrations/box,action,Create file shared link,Create shared link for file in Box,{}
Box,https://www.workato.com/integrations/box,action,Create folder,Create folder in Box,{}
Box,https://www.workato.com/integrations/box,action,Create folder shared link,Create shared link for folder in Box,{}
Box,https://www.workato.com/integrations/box,action,Create file metadata,Create metadata in a file in Box,{}
Box,https://www.workato.com/integrations/box,action,Create sign request,Create sign request in Box,{}
Box,https://www.workato.com/integrations/box,action,Delete file or folder,Delete file or folder in Box,{}
Box,https://www.workato.com/integrations/box,action,Delete file metadata,Delete metadata in a file in Box,{}
Box,https://www.workato.com/integrations/box,action,Download file,Download contents from a file in Box,{}
Box,https://www.workato.com/integrations/box,action,Get file download URL,Get file download URL in Box,{}
Box,https://www.workato.com/integrations/box,action,List folder items,List files and folders in a specific folder in Box,"{""badge"": ""Batch""}"
Box,https://www.workato.com/integrations/box,action,Get file comments,Get file comments in Box,"{""badge"": ""Batch""}"
Box,https://www.workato.com/integrations/box,action,Get file metadata,Get metadata in a file in Box,{}
Box,https://www.workato.com/integrations/box,action,Get sign request,Get sign request in Box,{}
Box,https://www.workato.com/integrations/box,action,List sign requests,List sign requests in Box,"{""badge"": ""Batch""}"
Box,https://www.workato.com/integrations/box,action,Rename/move file or folder,Rename/move file or folder in Box,{}
Box,https://www.workato.com/integrations/box,action,Rename other user’s file or folder,Rename other user's file in Box,{}
Box,https://www.workato.com/integrations/box,action,Resend sign request,Resend sign request in Box,{}
Box,https://www.workato.com/integrations/box,action,Search files or folders,Search files or folders in Box,"{""badge"": ""Batch""}"
Box,https://www.workato.com/integrations/box,action,Update CSV file in box,Update CSV file in Box,{}
Box,https://www.workato.com/integrations/box,action,Update file metadata,Update metadata in a file in Box,{}
Box,https://www.workato.com/integrations/box,action,Upload file using file contents,Upload file using file contents to Box,{}
Box,https://www.workato.com/integrations/box,action,Upload file using file URL,Upload file from public URL to folder,{}
Workday,https://www.workato.com/integrations/workday,trigger,New/updated business object,New/updated business object in Workday,{}
Workday,https://www.workato.com/integrations/workday,trigger,New/updated business object,New/updated business object in Workday,"{""badge"": ""Batch""}"
Workday,https://www.workato.com/integrations/workday,trigger,Scheduled report fetch,Scheduled report in Workday,"{""badge"": ""Batch""}"
Workday,https://www.workato.com/integrations/workday,trigger,Scheduled report fetch using WQL,Scheduled report in Workday using WQL,"{""badge"": ""Batch""}"
Workday,https://www.workato.com/integrations/workday,action,Get business object details,Get business object in Workday,"{""badge"": ""Batch""}"
Workday,https://www.workato.com/integrations/workday,action,Search business object,Search business object in Workday,"{""badge"": ""Batch""}"
Workday,https://www.workato.com/integrations/workday,action,Update business object,Update business object in Workday,{}
Workday,https://www.workato.com/integrations/workday,action,Call operation,Call operation in Workday,{}
Workday,https://www.workato.com/integrations/workday,action,Get custom objects,Get custom object in Workday,{}
Workday,https://www.workato.com/integrations/workday,action,Get report,Get report from Workday,{}
Workday,https://www.workato.com/integrations/workday,action,Get report using WQL,Get report from Workday using WQL,"{""badge"": ""Batch""}"
Workday,https://www.workato.com/integrations/workday,action,List custom object definitions,List custom object definitions in Workday,"{""badge"": ""Batch""}"
Workday,https://www.workato.com/integrations/workday,action,Create/update custom object,Create/update custom object in Workday,{}
ServiceNow,https://www.workato.com/integrations/servicenow,action,Custom action,Custom action in ServiceNow (Custom) (Custom),{}
ServiceNow,https://www.workato.com/integrations/servicenow,action,Add relation to configuration item,Add relation to configuration item in ServiceNow,{}
ServiceNow,https://www.workato.com/integrations/servicenow,action,Create configuration item,Create configuration item in ServiceNow,{}
ServiceNow,https://www.workato.com/integrations/servicenow,action,Delete configuration item relation,Delete configuration item relation in ServiceNow,{}
ServiceNow,https://www.workato.com/integrations/servicenow,action,Get configuration item,Get configuration item in ServiceNow,{}
ServiceNow,https://www.workato.com/integrations/servicenow,action,Search configuration items,Search configuration items in ServiceNow,{}
ServiceNow,https://www.workato.com/integrations/servicenow,action,Update configuration item,Update configuration item in ServiceNow,{}
Snowflake,https://www.workato.com/integrations/snowflake,trigger,New row,New row in a table in Snowflake,{}
Snowflake,https://www.workato.com/integrations/snowflake,trigger,New rows,New batch of rows in a table in Snowflake,"{""badge"": ""Batch""}"
Snowflake,https://www.workato.com/integrations/snowflake,trigger,Scheduled query,Scheduled query using custom SQL in Snowflake,"{""badge"": ""Batch""}"
Snowflake,https://www.workato.com/integrations/snowflake,trigger,New/updated row,New/updated row in a table in Snowflake,{}
Snowflake,https://www.workato.com/integrations/snowflake,trigger,New/updated rows,New/updated batch of rows in a table in Snowflake,"{""badge"": ""Batch""}"
Snowflake,https://www.workato.com/integrations/snowflake,action,Bulk load data to table from stage,Bulk load data to table from stage in Snowflake,"{""badge"": ""Bulk""}"
Snowflake,https://www.workato.com/integrations/snowflake,action,Delete rows,Delete rows in a table in Snowflake,"{""badge"": ""Batch""}"
Snowflake,https://www.workato.com/integrations/snowflake,action,Export query result,Export query result as a CSV file in Snowflake,{}
Snowflake,https://www.workato.com/integrations/snowflake,action,Insert row,Insert row in a table in Snowflake,{}
Snowflake,https://www.workato.com/integrations/snowflake,action,Merge rows,Merge rows from source table to target table in Snowflake,{}
Snowflake,https://www.workato.com/integrations/snowflake,action,Replicate schema,Replicate table schema in Snowflake,{}
Snowflake,https://www.workato.com/integrations/snowflake,action,Run custom SQL,Run custom SQL in Snowflake,"{""badge"": ""Batch""}"
Snowflake,https://www.workato.com/integrations/snowflake,action,Run long query using custom SQL,Run long query using custom SQL in Snowflake,{}
Snowflake,https://www.workato.com/integrations/snowflake,action,Select rows,Select rows in a table in Snowflake,"{""badge"": ""Batch""}"
Snowflake,https://www.workato.com/integrations/snowflake,action,Select rows using custom SQL,Select rows using custom SQL in Snowflake,"{""badge"": ""Batch""}"
Snowflake,https://www.workato.com/integrations/snowflake,action,Replicate rows,Replicate batch of rows to table in  Snowflake,"{""badge"": ""Batch""}"
Snowflake,https://www.workato.com/integrations/snowflake,action,Update rows,Update rows in a table in Snowflake,{}
Snowflake,https://www.workato.com/integrations/snowflake,action,Upload file to internal stage,Upload file to internal stage in Snowflake,{}
Snowflake,https://www.workato.com/integrations/snowflake,action,Upsert rows,Upsert batch of rows in a table in Snowflake,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,trigger,New contact in contact list,New contact added to a contact list in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,trigger,New form submission,New form submission in Hubspot,{}
HubSpot,https://www.workato.com/integrations/hubspot,trigger,New record,New record in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,trigger,New records,New records in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,trigger,New/updated record,New/updated record in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,trigger,New/updated records,New/updated records in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Custom action,Custom action in HubSpot (Custom),{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Add contact to list,Add contact to list in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Add contact to workflow,Contact added to workflow in Hubspot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Associate records,Associate records in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Associate records,Associate records in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Import CRM Data,Bulk import in Hubspot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Create engagement,Create engagement in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Create record,Create a record in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Create records,Create records in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Delete associations,Delete associations in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Delete contact,Delete contact in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Export object data,Export contents as a file from Hubspot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Get associations,Get associations in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Get contacts associated with a company,Get all contacts in a Company in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Get contacts in contact list,Get all contacts in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Get owner details,Get owner details from HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Get owner details by ID,Get owner details by ID from HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Get record,Get record in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,List associations,List associations in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Remove contact from contact list,Contact removed all contacts in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Search pipeline stages,Search pipeline stages in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Search record,Search record in HubSpot,"{""badge"": ""Batch""}"
HubSpot,https://www.workato.com/integrations/hubspot,action,Update record,Update a record in HubSpot,{}
HubSpot,https://www.workato.com/integrations/hubspot,action,Update records,Update records in HubSpot,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,trigger,New organization,New organization in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,trigger,New ticket,New ticket in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,trigger,New ticket,New ticket in Zendesk,"{""badge"": ""Real-time""}"
Zendesk,https://www.workato.com/integrations/zendesk,trigger,New/updated records,Trigger processes batches of new or updated records,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,trigger,New user,New user in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,trigger,New/updated organization,New/updated organization in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,trigger,New/updated ticket,New/updated ticket in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,trigger,New/updated ticket,New/updated ticket in Zendesk,"{""badge"": ""Real-time""}"
Zendesk,https://www.workato.com/integrations/zendesk,trigger,New/updated user,New/updated user in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Custom action,Custom action in Zendesk (Custom),{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Create organization membership,Create organization membership in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Bulk update tickets,Bulk update tickets in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Create/update records,"        Upsert records in Zendesk
","{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Solve ticket,Solve ticket in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Create custom object record,Create custom object record in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Create organization,Create organization in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Create relationship record,Create relationship record in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Create ticket,Create ticket in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Upload attachment,Upload attachment to Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Create user,Create user in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Delete custom object record by ID,Delete custom object record in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Delete relationship record by ID,Delete relationship record in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Delete ticket,Delete ticket in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Get custom object record by ID,Get custom object record in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Get organization details by ID,Get organization details in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Get organizations by external IDs,Get organizations in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Get relationship record(s),Get relationship record(s) in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Get ticket details by ID,Get ticket details in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Get comments for ticket,Get comments for a ticket in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Get list of tickets by external IDs,Get list of tickets by external IDs in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Get user details by ID,Get user details in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Get list of custom object records by external IDs,Get custom object records in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,List user identities,Get user identity details in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Get group by name,Get group by name group in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Search organization member,Search for a organization member in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Search organizations,Search for organizations in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Search tickets,Search for tickets in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Search users,Search for users in Zendesk,"{""badge"": ""Batch""}"
Zendesk,https://www.workato.com/integrations/zendesk,action,Update custom object record,Update custom object record in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Update organization,Update organization in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Update ticket,Update ticket in Zendesk,{}
Zendesk,https://www.workato.com/integrations/zendesk,action,Update user,Update user in Zendesk,{}
Jira,https://www.workato.com/integrations/jira,trigger,Deleted object,Deleted object in Jira,"{""badge"": ""Real-time""}"
Jira,https://www.workato.com/integrations/jira,trigger,Export new issues in Jira,"        Export new  issues  in Jira
",{}
Jira,https://www.workato.com/integrations/jira,trigger,Export new/updated issues in Jira,"        Export new/updated  issues  in Jira
",{}
Jira,https://www.workato.com/integrations/jira,trigger,New event,New  event in Jira,"{""badge"": ""Real-time""}"
Jira,https://www.workato.com/integrations/jira,trigger,New issue,New issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,trigger,New issue,New issue in Jira,"{""badge"": ""Batch""}"
Jira,https://www.workato.com/integrations/jira,trigger,New/updated comment,New/updated comment in Jira,"{""badge"": ""Real-time""}"
Jira,https://www.workato.com/integrations/jira,trigger,Updated issue,Updated issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,trigger,Updated issue,Updated issue in Jira,"{""badge"": ""Batch""}"
Jira,https://www.workato.com/integrations/jira,trigger,New/updated issue,New/updated issue in Jira,"{""badge"": ""Real-time""}"
Jira,https://www.workato.com/integrations/jira,trigger,New/updated worklog,New/updated worklog in Jira,"{""badge"": ""Real-time""}"
Jira,https://www.workato.com/integrations/jira,action,Custom action,Custom action in Jira (Custom),{}
Jira,https://www.workato.com/integrations/jira,action,Assign user to issue,Assign user to issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Create comment,Create comment for issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Create issue,Create issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Create user,Create user in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Get user details,Get user in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Download attachment,Download attachment from issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Get changelog of an issue,Get changelog of an issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Get issue,Get issue details from Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Get issue comments,Get list of issue comments for issue in Jira,"{""badge"": ""Batch""}"
Jira,https://www.workato.com/integrations/jira,action,Get issue schema,Get issue schema for Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Search assignable users,Search assignable users for issue in Jira,"{""badge"": ""Batch""}"
Jira,https://www.workato.com/integrations/jira,action,Search issues,Search issues in Jira,"{""badge"": ""Batch""}"
Jira,https://www.workato.com/integrations/jira,action,Search issues by JQL,Search issues by JQL in Jira,"{""badge"": ""Batch""}"
Jira,https://www.workato.com/integrations/jira,action,Update comment,Update comment for issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Update issue,Update issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Update issue status,Update status of issue in Jira,{}
Jira,https://www.workato.com/integrations/jira,action,Upload attachment,Upload attachment to issue in Jira,{}
Zoom,https://www.workato.com/integrations/zoom,trigger,New event,Webinar/Meeting/Cloud recording event in Zoom,"{""badge"": ""Real-time""}"
